run_name,noise_kind,snr_db,accuracy,acc_Fin_FinbackWhale,acc_StripedDolphin,acc_Narwhal,acc_WestIndianManatee,acc_White_sidedDolphin,acc_Grampus_Risso'sDolphin,acc_LongBeaked(Pacific)CommonDolphin,acc_MelonHeadedWhale,acc_WeddellSeal,acc_HumpbackWhale,acc_RossSeal,acc_BottlenoseDolphin,acc_White_beakedDolphin,acc_Rough_ToothedDolphin,acc_HarborPorpoise,acc_NorthernRightWhale,acc_AtlanticSpottedDolphin,acc_Walrus,acc_KillerWhale,acc_Short_Finned(Pacific)PilotWhale,acc_RibbonSeal,acc_FalseKillerWhale,acc_RingedSeal,acc_SouthernRightWhale,acc_Boutu_AmazonRiverDolphin,acc_HarpSeal,acc_BeardedSeal,acc_MinkeWhale,acc_SpottedSeal,acc_CommonDolphin,acc_GrayWhale,acc_Long_FinnedPilotWhale,acc_ClymeneDolphin,acc_Fraser'sDolphin,acc_LeopardSeal,acc_BowheadWhale,acc_SpinnerDolphin,acc_Beluga_WhiteWhale,acc_SpermWhale,acc_PantropicalSpottedDolphin
resnet18_gpu,white,inf,0.4853515625,0.9921259842519685,0.0,0.0,0.0,0.0,0.5864661654135338,0.0,0.3333333333333333,0.8235294117647058,0.8142857142857143,0.8064516129032258,0.064,0.15384615384615385,0.8823529411764706,0.0,0.5507246376811594,0.0,0.48936170212765956,0.7183770883054893,0.0,0.0,0.7093023255813954,0.0,0.4,0.0,1.0,0.7777777777777778,0.0,0.625,0.9347826086956522,0.0,0.8023255813953488,0.0,0.0,0.0,0.3235294117647059,0.65625,0.1,0.62890625,0.05084745762711865
resnet18_gpu,white,20.0,0.4729817708333333,0.9921259842519685,0.017241379310344827,0.0,0.0,0.0,0.3684210526315789,0.0,0.6666666666666666,0.8235294117647058,0.8714285714285714,0.8387096774193549,0.032,0.34615384615384615,0.6764705882352942,0.0,0.5942028985507246,0.018518518518518517,0.3617021276595745,0.5871121718377088,0.05102040816326531,0.0,0.9767441860465116,0.07692307692307693,0.9,0.0,1.0,0.7777777777777778,0.0,0.25,0.8913043478260869,0.0,0.7674418604651163,0.0,0.0,0.0,0.11764705882352941,0.59375,0.05,0.73046875,0.05084745762711865
resnet18_gpu,white,10.0,0.4361979166666667,0.9448818897637795,0.1206896551724138,0.0,0.0,0.0,0.3684210526315789,0.0,1.0,0.8823529411764706,0.6714285714285714,0.7741935483870968,0.04,0.1346153846153846,0.6176470588235294,0.0,0.391304347826087,0.018518518518518517,0.3191489361702128,0.5035799522673031,0.05102040816326531,0.0,0.9883720930232558,0.07692307692307693,0.8,0.0,1.0,0.7777777777777778,0.0,0.25,0.8097826086956522,0.0,0.7441860465116279,0.0,0.0,0.0,0.08823529411764706,0.5625,0.05,0.6875,0.05084745762711865
resnet18_gpu,white,5.0,0.4052734375,0.9133858267716536,0.20689655172413793,0.0,0.0,0.0,0.41353383458646614,0.0,0.6666666666666666,0.8235294117647058,0.42857142857142855,0.5806451612903226,0.032,0.038461538461538464,0.5294117647058824,0.0,0.2753623188405797,0.0,0.3191489361702128,0.47255369928400953,0.04081632653061224,0.0,0.9941860465116279,0.15384615384615385,0.8,0.0,1.0,0.5555555555555556,0.0,0.125,0.7065217391304348,0.0,0.7248062015503876,0.0,0.0,0.0,0.07352941176470588,0.5625,0.05,0.62109375,0.05084745762711865
resnet18_gpu,white,0.0,0.3479817708333333,0.9212598425196851,0.1724137931034483,0.0,0.0,0.0,0.49624060150375937,0.0,0.3333333333333333,0.8823529411764706,0.2571428571428571,0.2903225806451613,0.008,0.0,0.4411764705882353,0.0,0.2028985507246377,0.0,0.2553191489361702,0.42482100238663484,0.02040816326530612,0.0,0.872093023255814,0.23076923076923078,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.5271739130434783,0.0,0.6782945736434108,0.0,0.06666666666666667,0.0,0.058823529411764705,0.4270833333333333,0.05,0.45703125,0.02824858757062147
resnet18_gpu,white,-5.0,0.17057291666666666,0.9606299212598425,0.0,0.022222222222222223,0.0,0.0,0.48872180451127817,0.0,0.3333333333333333,0.7058823529411765,0.04285714285714286,0.0,0.008,0.0,0.2647058823529412,0.0,0.028985507246376812,0.0,0.1702127659574468,0.3723150357995227,0.0,0.0,0.13372093023255813,0.38461538461538464,0.9,0.0,1.0,0.3333333333333333,0.0,0.0,0.18478260869565216,0.0,0.10852713178294573,0.0,0.0,0.0,0.029411764705882353,0.052083333333333336,0.15,0.109375,0.0
resnet18_gpu,white,-10.0,0.08658854166666667,0.9133858267716536,0.0,0.3111111111111111,0.16666666666666666,0.0,0.06766917293233082,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.24343675417661098,0.0,0.0,0.0,0.3076923076923077,0.9,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0
resnet18_gpu,pink,20.0,0.48046875,0.9921259842519685,0.0,0.0,0.0,0.0,0.3533834586466165,0.0,0.6666666666666666,0.7647058823529411,0.9,0.8387096774193549,0.056,0.21153846153846154,0.6764705882352942,0.0,0.6086956521739131,0.018518518518518517,0.44680851063829785,0.6348448687350835,0.05102040816326531,0.0,0.9883720930232558,0.07692307692307693,0.8,0.0,1.0,0.7777777777777778,0.0,0.625,0.8913043478260869,0.0,0.7790697674418605,0.0,0.0,0.0,0.1323529411764706,0.625,0.05,0.703125,0.05084745762711865
resnet18_gpu,pink,10.0,0.4736328125,0.984251968503937,0.034482758620689655,0.0,0.0,0.0,0.3233082706766917,0.0,1.0,0.5882352941176471,0.8571428571428571,0.8064516129032258,0.064,0.1346153846153846,0.5882352941176471,0.0,0.5942028985507246,0.018518518518518517,0.3829787234042553,0.7136038186157518,0.05102040816326531,0.0,0.9476744186046512,0.07692307692307693,0.9,0.0,1.0,0.7777777777777778,0.0,0.625,0.842391304347826,0.0,0.7635658914728682,0.0,0.0,0.0,0.029411764705882353,0.625,0.05,0.66796875,0.05084745762711865
resnet18_gpu,pink,5.0,0.4651692708333333,0.984251968503937,0.06896551724137931,0.0,0.0,0.0,0.3684210526315789,0.0,1.0,0.5294117647058824,0.7857142857142857,0.8387096774193549,0.056,0.07692307692307693,0.5294117647058824,0.0,0.6376811594202898,0.018518518518518517,0.2127659574468085,0.7995226730310262,0.08163265306122448,0.0,0.7151162790697675,0.23076923076923078,0.8,0.0,1.0,0.7222222222222222,0.0,0.5,0.75,0.0,0.7364341085271318,0.0,0.0,0.0,0.04411764705882353,0.625,0.05,0.6953125,0.05084745762711865
resnet18_gpu,pink,0.0,0.4215494791666667,0.9763779527559056,0.13793103448275862,0.0,0.16666666666666666,0.0,0.39097744360902253,0.0,1.0,0.5882352941176471,0.5571428571428572,0.7096774193548387,0.088,0.038461538461538464,0.47058823529411764,0.0,0.6811594202898551,0.018518518518518517,0.14893617021276595,0.8042959427207638,0.030612244897959183,0.0,0.25,0.3076923076923077,0.7,0.0,1.0,0.7222222222222222,0.0,0.25,0.5380434782608695,0.0,0.7403100775193798,0.0,0.0,0.0,0.014705882352941176,0.625,0.05,0.71875,0.03389830508474576
resnet18_gpu,pink,-5.0,0.3492838541666667,0.984251968503937,0.13793103448275862,0.0,0.16666666666666666,0.0,0.38345864661654133,0.0,0.6666666666666666,0.7058823529411765,0.22857142857142856,0.3548387096774194,0.056,0.09615384615384616,0.2647058823529412,0.0,0.4782608695652174,0.018518518518518517,0.0851063829787234,0.7326968973747017,0.0,0.0,0.0755813953488372,0.38461538461538464,0.2,0.0,1.0,0.3888888888888889,0.0,0.25,0.21195652173913043,0.0,0.7054263565891473,0.0,0.0,0.0,0.029411764705882353,0.4479166666666667,0.05,0.71875,0.0
resnet18_gpu,pink,-10.0,0.21028645833333334,0.984251968503937,0.08620689655172414,0.2,0.0,0.0,0.3458646616541353,0.0,0.0,0.35294117647058826,0.014285714285714285,0.0,0.016,0.0,0.08823529411764706,0.0,0.07246376811594203,0.0,0.02127659574468085,0.5274463007159904,0.0,0.0,0.011627906976744186,0.46153846153846156,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.010869565217391304,0.0,0.4496124031007752,0.0,0.06666666666666667,0.0,0.0,0.13541666666666666,0.0,0.3046875,0.0
