epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,seconds
1,3.73423220033515,0.12200342465753425,0.05633727562036687,3.576338756619737,0.16143977191732004,0.08535286133833826,412.29664886200044
2,3.1933276930900467,0.2146832191780822,0.10690212513607535,3.4435945756929907,0.1585887384176764,0.08075879515086215,594.0398721629999
3,2.8705780881724947,0.2596318493150685,0.14051574516857415,3.5098925326776267,0.16642908054169636,0.10823818197590242,614.9875047819996
4,2.7247353257381755,0.2967679794520548,0.16044934651616985,3.719686559159163,0.13863150392017107,0.08406499718484749,598.7264216090007
5,2.4587438608685583,0.3319777397260274,0.18412905352403172,3.5547521207813526,0.14682822523164646,0.0908815694485678,495.949196091
6,2.3488588751587147,0.3801369863013699,0.23534705734554853,3.3003808007610753,0.2587312900926586,0.1269889398727832,491.17598075000024
7,2.175527555281169,0.405714897260274,0.24863226038492242,3.5478429950651575,0.23271560940841055,0.10653121644602838,440.3840958260007
8,2.06536478549242,0.4347174657534247,0.2686860948859041,3.545817579742168,0.23414112615823235,0.11288522299109525,6264.365151100001
9,2.0036225196433395,0.4468107876712329,0.29376361788942823,3.457001129049789,0.2786885245901639,0.1369289635115032,521.4420045520001
10,1.8470481831121117,0.4701412671232877,0.3184928992480874,3.590986332040299,0.2562366357804704,0.12711043403478817,8185.061206588
11,1.815524033691785,0.4840539383561644,0.3282086966351945,3.702858979584741,0.289736279401283,0.13931873773520329,301.83316537599967
12,1.7562053465884027,0.4926155821917808,0.3313931299205588,3.3989154072378844,0.3136136849607983,0.15141655672089588,291.24653923499864
13,1.6457593470607719,0.5141267123287672,0.3655633452186358,3.317325075863942,0.33250178189593727,0.1689826590575146,55193.58915437899
14,1.5934200508341396,0.5240796232876712,0.35349026826682045,3.6140476752415096,0.31753385602280826,0.14974489568211463,604.2365209900017
15,1.5499996056091296,0.5334974315068494,0.36687446184380795,3.716487730857906,0.3406985032074127,0.15863195805168248,600.2877157589974
16,1.4420768954880434,0.5596104452054794,0.40747867838134016,3.6813194393761144,0.3549536707056308,0.17193688073159863,500.55306596000446
17,1.424995200682993,0.5597174657534246,0.3869914237833263,3.740410453323288,0.33642195295794725,0.16229994580917903,447.43692773200746
18,1.3775554202394942,0.5724529109589042,0.40834220559331763,3.395790855760712,0.37776193870277974,0.20750140332218162,318.6493163760024
19,1.3255251230136171,0.5795162671232876,0.4442814956402721,3.465679342417061,0.36635780470420526,0.20805571158119054,443.8198277170013
20,1.3260393084014115,0.5796232876712328,0.43553131444400817,3.524873392240902,0.3741981468282252,0.20362557562721428,464.4415419050056
21,1.1901222310245854,0.6022046232876712,0.4794571693650144,3.563453424639644,0.387384176764077,0.19850803108508605,449.6430663180072
22,1.218877041891013,0.6085188356164384,0.45990532363928044,3.974228614071651,0.3631503920171062,0.189341840334274,277.75375674800307
23,1.1584423395664725,0.6153681506849316,0.46633761156876613,3.75828350729927,0.3998574483250178,0.22134252886560793,444.848739966008
24,1.127488254225009,0.6220034246575342,0.46596557285992035,3.8550448228292438,0.3995010691375624,0.22094098583869054,535.9501424159971
25,1.0860631797105482,0.6370933219178082,0.49488002571432427,3.6559491143724534,0.33891660727013545,0.21673196678042136,395.3867025669897
26,1.0284925855390012,0.6445847602739726,0.509075391743235,3.7660061105586595,0.4465431218816821,0.24040375430251656,337.79818522201094
27,1.0001717734418503,0.6616010273972602,0.5481717020626797,4.15702470268786,0.40769779044903776,0.22651610662302057,890.1605755689961
28,0.9658513435558097,0.6650256849315068,0.5467223163381638,3.8743510206846663,0.3848895224518888,0.22972198652249973,297.4704489509895
29,0.9984128650737135,0.6655607876712328,0.5227173467370151,3.9930696339132057,0.4354953670705631,0.2395398329054417,577.4844926820078
30,0.9337112986520953,0.668771404109589,0.5590989986720065,4.211864067537608,0.4158945117605132,0.21502314782449145,486.87413388100686
31,0.9321846476666731,0.6782962328767124,0.5340936895499563,3.9998081825070844,0.43585174625801854,0.24501650459583513,510.0971618369949
32,0.8757046120726082,0.6870719178082192,0.5691423804545016,3.928585447604666,0.4287241625089095,0.24130212262462314,582.0647034339927
33,0.8663850500414224,0.690603595890411,0.568611154338736,3.670215852999381,0.40947968638631504,0.23491414488748508,493.22853481199127
34,0.8843248110672791,0.6915667808219178,0.5624564096642959,4.191845126719568,0.4305060584461867,0.26705934210076576,697.0327301210054
35,0.8184430698723826,0.7019477739726028,0.5882844168661217,4.1276871967730155,0.40841054882394867,0.2408164528462913,523.3715399840003
36,0.8309032934883686,0.7018407534246576,0.5514775969073044,3.658948023480258,0.4112615823235923,0.2368808274077924,713.2894187829952
37,0.7728385663246864,0.7102953767123288,0.5961131735239688,4.129411167419348,0.4305060584461867,0.2362735072028573,373.6291838550096
38,0.7979268751119915,0.706763698630137,0.5971358868466334,4.082069612864248,0.4091233071988596,0.22428994530768834,22708.60331083901
39,0.7891186449727784,0.7077268835616438,0.5752192056024943,4.459523661868814,0.3774055595153243,0.23004351689574695,527.2765633990057
40,0.7685232273213667,0.7126498287671232,0.5964257600415431,4.153415971108349,0.4558089807555239,0.26034880493561735,487.65886175399646
