epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,seconds
25,1.3512685845976007,0.5233304794520548,0.39529016756012153,3.6296417341007987,0.33856022808268,0.17815815373065944,1.6432640217244625
26,1.3467903308672449,0.5319991438356164,0.3948109681503957,3.746683853486565,0.33071988595866003,0.1696331203069023,1.6350923217833042
27,1.2373289825165108,0.5534032534246576,0.4150435444375798,3.998330554024118,0.3624376336421953,0.19272413100881883,1.6383078508079052
28,1.2387930995797458,0.553082191780822,0.43111644146638317,4.244144606233408,0.31290092658588736,0.18334399534081702,1.653875906020403
29,1.297734216059724,0.5373501712328768,0.40472025155258345,3.8352584988409846,0.3713471133285816,0.190929195309261,1.737228188663721
30,1.2230669684606055,0.5595034246575342,0.4118691034475412,3.6666264013995975,0.3488952245188881,0.1953017266478434,1.6109987199306488
31,1.1176758922942698,0.5766267123287672,0.43453180566480804,3.8258002111933864,0.33178902352102635,0.1776257653532446,1.625437170267105
32,1.1954559300043812,0.548908390410959,0.42536814708488857,4.6125452363822435,0.3449750534568781,0.204699418756689,1.6297336220741272
33,1.1773716901263145,0.5810145547945206,0.4295758097379842,4.6110311251237235,0.30541696364932286,0.18079384243640026,1.6493816748261452
34,1.0638262037545034,0.6016695205479452,0.4516569746438036,4.382565023214241,0.35317177476835354,0.1965048219905035,1.6293123625218868
35,0.997478475309398,0.6002782534246576,0.4875352731479676,4.292408712744628,0.3695652173913043,0.19912966692082454,1.6341061927378178
36,1.0138869346821144,0.6131207191780822,0.475082366017285,4.1583806600047275,0.37027797576621524,0.20059555624927378,1.6359780505299568
37,0.9719568205206361,0.616117294520548,0.4829255378862343,4.168778291023891,0.36564504632929434,0.1970954769389374,1.6330914199352264
38,0.9060102652197015,0.6200770547945206,0.4999812611628102,4.2759284055496405,0.383464005702067,0.21202825395004996,1.630020383745432
39,0.9349569723214188,0.6314212328767124,0.5080962574319154,4.26832334976577,0.3880969351389879,0.2145956424599786,1.7335817329585552
40,1.0076042458619157,0.6181506849315068,0.48183494859256204,4.273979375469455,0.38382038488952247,0.20277628634244124,1.6222799755632877
41,0.8962481209676559,0.6293878424657534,0.4932129976055509,4.942447820732785,0.3774055595153243,0.19358876506616027,1.6118859834969044
42,0.9702568119519377,0.6253210616438356,0.47234682074925566,4.915002643424787,0.36065573770491804,0.21319229108158966,1.6189720146358013
43,0.9257420456572755,0.6334546232876712,0.4844977849841015,4.899230011513806,0.35424091233071986,0.20218655528931084,1.6156480871140957
44,0.9274964467303394,0.638056506849315,0.47968735967908827,4.738841221320655,0.38774055595153245,0.2057358482682645,1.629723496735096
45,0.8524716610777868,0.651005993150685,0.526795580657501,5.270236306248268,0.37170349251603707,0.20535781367520065,1.6049663797020912
46,0.892936014965789,0.6441566780821918,0.5010538148296747,5.068995602880302,0.3660014255167498,0.21399758552089257,1.6313534267246723
47,0.7832322704465422,0.652611301369863,0.5262634698098383,5.107579182320974,0.368496079828938,0.21027332020656866,1.6200941130518913
48,0.7648027580078334,0.6804366438356164,0.5476972672398526,4.9831149297702,0.37170349251603707,0.22212894441546951,1.627583660185337
49,0.7499123640256385,0.6710188356164384,0.5423436610400448,4.755206158393974,0.3987883107626515,0.21341609668164807,1.7307602874934673
50,0.848926646660452,0.6377354452054794,0.50663004393113,4.8576368867543795,0.38524590163934425,0.20423636780801965,1.6198287308216095
51,0.7683197790629244,0.6641695205479452,0.5322267569474625,4.602191396551479,0.3959372772630078,0.22513750911776426,1.6092556081712246
52,0.7480738216067013,0.6862157534246576,0.5557297371330611,5.553036789000247,0.41304347826086957,0.22658142945321097,1.631051056087017
53,0.7850220064594321,0.677119006849315,0.5480843830114333,4.813588171623812,0.39629365645046327,0.22616075422372614,1.6224835850298405
54,0.8227507022962178,0.6438356164383562,0.5023971598591518,4.717988995764822,0.3998574483250178,0.22760284431717753,1.599454838782549
55,0.7470144025266987,0.686964897260274,0.5370429913112942,4.916234875609003,0.40092658588738417,0.2290402423473893,1.6208661645650864
56,0.6828965354863912,0.6878210616438356,0.5588641474362867,4.681660704500575,0.36065573770491804,0.21781441475472052,1.6267743706703186
57,0.6429925236391695,0.6953125,0.5804640099698639,4.738979966999035,0.3895224518888097,0.22094940324715595,1.6269921958446503
58,0.69072648923691,0.6964897260273972,0.5723880539430352,5.146368321655311,0.4137562366357805,0.2282233756405757,1.6272578798234463
59,0.6779854258854096,0.7034460616438356,0.5903799454637654,4.843311980037458,0.4540270848182466,0.23977656385972743,1.6106524504721165
60,0.713987797090452,0.6971318493150684,0.5695780779696773,4.706086463955412,0.4037776193870278,0.23682073013236826,1.764515183866024
